Report generated on: 11-04-2020 09:50:59
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.58-1-BHS-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-BHS-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-BHS-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Timor-Leste","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TLS-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","51.90983606557377","94.42465753424658","107","93","102","98","88","100","108","70","45","45","30","21","15","23"
"INTL.55-1-TLS-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","51.90983606557377","94.42465753424658","107","93","102","98","88","100","108","70","45","45","30","21","15","23"
"INTL.57-1-TLS-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","51.90983606557377","94.42465753424658","107","93","102","98","88","100","108","70","45","45","30","21","15","23"
"INTL.58-1-TLS-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TLS-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TLS-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Togo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TGO-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-TGO-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-TGO-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-TGO-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TGO-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TGO-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Tonga","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TON-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-TON-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-TON-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-TON-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TON-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TON-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Trinidad and Tobago","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TTO-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","214","243","183","163","173","178","166","156","156","153","149","152","140","140.00011506849316","137.8","138.04657534246576","136.9792349726776","131.03698630136986","129.82876712328766","138.41890410958905","140.10013630191804","132.72897211048198","144.1115835576","161.17100626457534","151.03686758813654","170.7504","179.41405479452055","156.5181808219178","156.63408196721312","152.94688767123287","145.72346575342465","135.63130136986302","116.00325136612022","114.60186849315069","112.76428219178082","109.52985205479452","97.72560928961748","99.48816164383561","88.13698904109589","82.96114794520548"
"INTL.55-1-TTO-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","211","240","180","160","170","175","168","157","157","154","150","154","142","141.10011506849315","138.6","138.84657534246574","138.1792349726776","132.13698630136986","130.62876712328767","139.31890410958903","141.10420765027322","133.9310438356162","145.1390794520548","162.2632410958904","151.96734699453546","171.4804","178.23605479452056","157.0221808219178","156.64608196721312","152.65588767123288","145.36746575342465","135.871301369863","116.95225136612022","115.60286849315068","114.11528219178082","108.77285205479453","96.96860928961749","98.73116164383562","87.3799890410959","82.20414794520548"
"INTL.57-1-TTO-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","211","240","180","160","170","175","168","157","157","154","150","151","137","135.00011506849316","132","131.24657534246575","129.5792349726776","124.13698630136986","122.92876712328767","124.4986301369863","122.1639344262295","113.35299999999977","121.83835616438355","134.089","122.90199999999994","144.6739287671233","142.72106575342465","121.15419178082192","114.27872404371584","106.75613424657534","98.18234520547945","91.91894520547945","81.73482513661202","81.15689589041096","81.2618602739726","78.65618356164383","71.48500273224043","71.81061369863014","63.49464109589041","58.84472054794521"
"INTL.58-1-TTO-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","3","5","6.1","6.6","7.6","8.6","8","7.7","14.82027397260274","18.940273224043718","20.578043835616445","23.300723287671236","28.174241095890405","29.06534699453552","26.233471232876713","33.73498904109589","32.70098904109589","38.10735792349727","43.102753424657536","47.1851205479452","43.95235616438356","35.2174262295082","34.44597260273973","32.85342191780822","30.116668493150684","25.483606557377048","26.92054794520548","23.885347945205478","23.359427397260273"
"INTL.59-1-TTO-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.573","1.78","3.167","4.26","2.797","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TTO-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","2.9","3","2.8","3","3","3","-1.6","-1.2","-1.1","-0.9","-1.1","-1.9","-2.5","-1.1","-0.8","-0.8","-1.2","-1.1","-0.8","-0.9","-1.00407134835519","-1.20207172513425","-1.0274958944548","-1.09223483131507","-0.930479406398908","-0.73","1.178","-0.504","-0.012","0.291","0.356","-0.24","-0.949","-1.001","-1.351","0.757","0.757","0.757","0.757","0.757"
"","Tunisia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TUN-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","110","118","120","120","120","114","111","109","108","110","98","109","114","102.2","95.98493150684932","90.15068493150685","87.99453551912568","84.94794520547946","81.25205479452055","84.02328767123288","80.49892791688525","72.58098324536438","78.5501416315178","77.36913437795616","81.66703554356285","76.748","78.24035616438356","85.8867397260274","85.48911202185792","80.95481369863013","78.8586602739726","67.09814246575343","65.71928688524591","63.60194520547945","53.086260273972606","39.634","41.634","42.25043835616438","41.39838356164383","38.546328767123285"
"INTL.55-1-TUN-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","110","118","120","120","120","114","111","109","108","110","98","109","114","102","95.68493150684931","90.15068493150685","87.99453551912568","84.94794520547946","81.25205479452055","84.32328767123288","80.73213114754098","72.628","78.79521917808219","77.606","81.76229508196721","77","78.43835616438356","86.3027397260274","85.93911202185792","81.37081369863014","78.9306602739726","67.32914246575342","66.2942868852459","64.14794520547945","53.5972602739726","40","42","42.61643835616438","41.76438356164383","38.912328767123284"
"INTL.57-1-TUN-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","110","118","120","120","120","114","111","106","103","105","93","104","109","98","91.68493150684931","89.15068493150685","86.99453551912568","83.94794520547946","80.25205479452055","83.32328767123288","78.67213114754098","69.577","75.8082191780822","75","79.76229508196721","75","76.43835616438356","83.3027397260274","82.93911202185792","78.37081369863014","74.9306602739726","64.32914246575342","63.2942868852459","60.14794520547945","49.5972602739726","36","38","36.61643835616438","35.76438356164383","33.912328767123284"
"INTL.58-1-TUN-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","3","5","5","5","5","5","4","4","1","1","1","1","1","2.06","3.051","2.987","2.606","2","2","2","3","3","3","4","3","3","4","4","4","4","6","6","5"
"INTL.59-1-TUN-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TUN-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.4","-0.5","-0.3","-0.4","-0.3","0.0338808388931507","0.4","0.2","0.3","","","","","-0.3","-0.233203230655738","-0.0470167546356165","-0.245077546564384","-0.236865622043836","-0.0952595384043716","-0.252","-0.198","-0.416","-0.45","-0.416","-0.072","-0.231","-0.575","-0.546","-0.511","-0.366","-0.366","-0.366","-0.366","-0.366"
"","Turkey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TUR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","41","44","46","41","40","40","45","48","46","53","70","85","81","72.82380821917808","71.2","66.17945205479452","66.1775956284153","67.51780821917808","66.15479452054795","58.4986301369863","51.41923224043714","46.82813698630139","47.08840205479452","45.8158239726027","42.928244535519084","45.96523287671233","45.04990410958904","45.842739726027396","48.68369945355191","54.596479452054794","56.86398630136986","56.51698630136986","58.386830601092896","57.88883561643836","57.36723287671233","64.04658904109588","66.30826775956284","67.20960273972602","72.96850684931506","75.6315205479452"
"INTL.55-1-TUR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","46","46","50","44","41","41","46","51","50","56","73","88","84","74.91780821917808","72","67.47945205479452","67.1775956284153","67.91780821917808","65.25479452054795","59.0986301369863","52.676","48.00000000000001","46.673972602739724","45.16986301369863","42.4207650273224","44.17123287671233","43.25890410958904","42.0027397260274","42.684699453551914","47.205479452054796","48.47698630136986","46.063986301369866","45.6018306010929","47.569835616438354","49.67723287671233","51.32858904109589","52.345267759562844","51.66060273972603","57.41950684931507","60.08252054794521"
"INTL.57-1-TUR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","46","46","50","44","41","41","46","51","50","56","73","88","84","74.91780821917808","72","67.47945205479452","67.1775956284153","67.91780821917808","65.25479452054795","59.0986301369863","52.676","48.00000000000001","46.673972602739724","45.16986301369863","42.4207650273224","43.67123287671233","42.15890410958904","41.0027397260274","41.58469945355191","46.205479452054796","48.33698630136986","45.73698630136986","44.756830601092894","46.24383561643835","47.67123287671233","48.50958904109589","49.49726775956284","49.172602739726024","54.93150684931507","57.59452054794521"
"INTL.58-1-TUR-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TUR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","1.1","1","1.1","1","0.14","0.327","0.845","1.326","2.006","2.819","2.848","2.488","2.488","2.488"
"INTL.56-1-TUR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","-5","-2.3","-4.3","-3.4","-1.4","-1.4","-1.4","-2.5","-3.8","-2.6","-2.7","-3.1","-2.6","-2.094","-0.8","-1.3","-1","-0.4","0.9","-0.6","-1.25676775956286","-1.17186301369862","0.414429452054793","0.645960958904067","0.507479508196677","1.794","1.791","3.84","5.999","7.391","8.387","10.453","12.785","10.319","7.69","12.718","13.963","15.549","15.549","15.549"
"","Turkmenistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TKM-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","110","90.60005479452055","87.21506849315068","82.29178082191781","89.80983606557378","106.01095890410959","126.1945205479452","154.66712328767125","156.63606871381398","167.8752976422793","192.56791644324386","200.00085095804383","213.94315877575409","196.64984931506848","177.2117808219178","180.73057534246576","189.36356284153007","197.64421917808218","203.34160273972603","224.19809589041097","245.14271038251366","261.5279863013699","274.8579589041096","278.7164931506849","266.4266885245902","280.648","279.8233424657534","243.62608219178082"
"INTL.55-1-TKM-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","110","90.00005479452055","84.91506849315068","80.99178082191781","87.90983606557377","106.01095890410959","126.9945205479452","155.36712328767123","157.17199999999977","166.99999999999983","191.56900000000005","199.36438356164385","213.0792349726776","195.8068493150685","176.4717808219178","179.54657534246576","188.55956284153007","196.9682191780822","201.19260273972603","222.24109589041095","243.39071038251367","258.7369863013699","271.2109589041096","275.06849315068496","262.77868852459017","277","276.17534246575343","239.97808219178083"
"INTL.57-1-TKM-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","98","79.00005479452055","76.91506849315068","69.99178082191781","75.90983606557377","89.01095890410959","109.9945205479452","139.36712328767123","141.59999999999977","154.99999999999983","179.56900000000005","187.36438356164385","201.0792349726776","183.26027397260273","161.45479452054795","163.5904109589041","170.2568306010929","176.26301369863015","178.1876712328767","196.73698630136985","215.46994535519124","228.4794520547945","239.2109589041096","243.06849315068493","230.77868852459017","245","244.17534246575343","210.1205479452055"
"INTL.58-1-TKM-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","12","11","8","11","12","17","17","16","15.572","12.00000000000001","12","12","12","12.546575342465754","15.016986301369863","15.956164383561644","18.30273224043716","20.705205479452054","23.004931506849314","25.504109589041096","27.920765027322403","30.257534246575343","32","32","32","32","32","26"
"INTL.59-1-TKM-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8575342465753426"
"INTL.56-1-TKM-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0.2","0.6","2.3","1.3","1.9","","-0.8","-0.7","-0.535931286185792","0.875297642279452","0.998916443243835","0.6364673964","0.863923803076503","0.843","0.74","1.184","0.804","0.676","2.149","1.957","1.752","2.791","3.647","3.648","3.648","3.648","3.648","3.648"
"","Turks and Caicos Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TCA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-TCA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-TCA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-TCA-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TCA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TCA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Total petroleum and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","U.S. Pacific Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-USIQ-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-USIQ-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-USIQ-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-USIQ-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-USIQ-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-USIQ-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Total petroleum and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","U.S. Virgin Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-VIR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","-1","-0.6","0.2","-5.5","-4.1","-3","-4.5","-0.8","0.6","0.4","0.1","8.4","10","12","12","14","13","14.6828743169399","14.334895890411","14.6522399486301","17.111235260274","17.6189969398907","17.579","17.623","16.868","16.645","16.767","14.396","16.553","8.085","0","0","0","0","0","0","0"
"INTL.55-1-VIR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-VIR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-VIR-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-VIR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-VIR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","-1","-0.6","0.2","-5.5","-4.1","-3","-4.5","-0.8","0.6","0.4","0.1","8.4","10","12","12","14","13","14.6828743169399","14.334895890411","14.6522399486301","17.111235260274","17.6189969398907","17.579","17.623","16.868","16.645","16.767","14.396","16.553","8.085","0","0","0","0","0","0","0"
"","Uganda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-UGA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-UGA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-UGA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-UGA-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-UGA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-UGA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Ukraine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
